restaurant_id,restaurant_name,menu_type,menu_name,menu_category,price,is_recommended
18400733,Nukkadwala,Street Food,Spicy Street Noodles,main,33500,1
18303724,The Bunk House,Italian,Margherita Pizza,main,25000,1
18303724,The Bunk House,Italian,Spaghetti Carbonara,main,9500,0
18303724,The Bunk House,Italian,Tiramisu,dessert,25000,1
18303724,The Bunk House,Continental,Grilled Chicken Steak,main,7000,0
18303724,The Bunk House,Continental,Creamy Penne Alfredo,main,11000,1
18303724,The Bunk House,Continental,Garlic Bread Basket,side,19500,1
18303724,The Bunk House,North Indian,Dal Makhani with Naan,main,29000,1
18303724,The Bunk House,North Indian,Paneer Butter Masala,main,17500,0
18303724,The Bunk House,North Indian,Tandoori Chicken Tikka,side,22000,1
731,The Kathis,Fast Food,Crispy Chicken Nuggets,main,28500,0
731,The Kathis,Fast Food,Double Patty Burger,main,32500,1
731,The Kathis,Fast Food,French Fries,side,7000,1
731,The Kathis,North Indian,Dal Makhani with Naan,main,9000,1
731,The Kathis,North Indian,Paneer Butter Masala,main,12500,0
731,The Kathis,North Indian,Tandoori Chicken Tikka,side,8000,1
18219522,Locale,North Indian,Dal Makhani with Naan,main,21000,1
18219522,Locale,North Indian,Paneer Butter Masala,main,27500,1
18219522,Locale,North Indian,Tandoori Chicken Tikka,side,30000,1
18219522,Locale,Chinese,Kung Pao Chicken,main,10000,1
18219522,Locale,Chinese,Mapo Tofu with Rice,main,19500,0
18219522,Locale,Chinese,Vegetable Spring Rolls,side,8500,0
18219522,Locale,Mexican,Chicken Fajita Platter,main,25000,1
18219522,Locale,Mexican,Beef Tacos Trio,main,30000,1
18219522,Locale,Mexican,Nachos with Salsa,side,16500,1
18219522,Locale,Italian,Margherita Pizza,main,24500,1
18219522,Locale,Italian,Spaghetti Carbonara,main,28500,1
18219522,Locale,Italian,Tiramisu,dessert,16500,1
18219522,Locale,Thai,Pad Thai Noodles,main,32000,1
18219522,Locale,Thai,Green Curry with Rice,main,11000,1
18219522,Locale,Thai,Tom Yum Soup,side,33000,0
18219522,Locale,Lebanese,Chicken Shawarma Plate,main,24500,1
18219522,Locale,Lebanese,Hummus with Pita,side,13500,1
18219522,Locale,Lebanese,Falafel Platter,main,21000,1
18219554,The Coffee Shop,Cafe,Club Sandwich,main,26000,1
18219554,The Coffee Shop,Cafe,Caesar Salad,side,33000,1
18219554,The Coffee Shop,Cafe,Chocolate Chip Cookie,dessert,17500,1
18219554,The Coffee Shop,Italian,Margherita Pizza,main,25000,0
18219554,The Coffee Shop,Italian,Spaghetti Carbonara,main,31500,1
18219554,The Coffee Shop,Italian,Tiramisu,dessert,26000,1
7797,Chakhna Food Point,North Indian,Dal Makhani with Naan,main,8000,1
7797,Chakhna Food Point,North Indian,Paneer Butter Masala,main,13000,1
7797,Chakhna Food Point,North Indian,Tandoori Chicken Tikka,side,15500,1
7797,Chakhna Food Point,Fast Food,Crispy Chicken Nuggets,main,18000,1
7797,Chakhna Food Point,Fast Food,Double Patty Burger,main,15000,1
7797,Chakhna Food Point,Fast Food,French Fries,side,15500,1
18352263,Da Pizza Corner,Pizza,Margherita Pizza,main,17500,1
18352263,Da Pizza Corner,Pizza,Pepperoni Pizza,main,20500,1
18352263,Da Pizza Corner,Pizza,Four Cheese Pizza,main,10000,1
18312571,Parashar's,Chinese,Kung Pao Chicken,main,24000,1
18312571,Parashar's,Chinese,Mapo Tofu with Rice,main,10000,0
18312571,Parashar's,Chinese,Vegetable Spring Rolls,side,11500,0
18312571,Parashar's,North Indian,Dal Makhani with Naan,main,23500,1
18312571,Parashar's,North Indian,Paneer Butter Masala,main,22500,1
18312571,Parashar's,North Indian,Tandoori Chicken Tikka,side,26500,1
18421038,Cafe Coffee Day,Cafe,Club Sandwich,main,10000,0
18421038,Cafe Coffee Day,Cafe,Caesar Salad,side,29000,1
18421038,Cafe Coffee Day,Cafe,Chocolate Chip Cookie,dessert,19500,1
18412894,Cake Walk,Bakery,Butter Croissant,dessert,27000,1
18412894,Cake Walk,Bakery,Chocolate Fudge Brownie,dessert,23500,0
18412894,Cake Walk,Bakery,Cinnamon Roll,dessert,35000,1
18412894,Cake Walk,Fast Food,Crispy Chicken Nuggets,main,33000,1
18412894,Cake Walk,Fast Food,Double Patty Burger,main,12500,1
18412894,Cake Walk,Fast Food,French Fries,side,19000,1
18312463,Chhotu Restaurant,North Indian,Dal Makhani with Naan,main,23000,0
18312463,Chhotu Restaurant,North Indian,Paneer Butter Masala,main,13500,1
18312463,Chhotu Restaurant,North Indian,Tandoori Chicken Tikka,side,16000,1
18332442,Dabbba Wala Home Away,North Indian,Dal Makhani with Naan,main,22000,1
18332442,Dabbba Wala Home Away,North Indian,Paneer Butter Masala,main,27000,0
18332442,Dabbba Wala Home Away,North Indian,Tandoori Chicken Tikka,side,20500,1
18345771,Foodieholic,Chinese,Kung Pao Chicken,main,33000,1
18345771,Foodieholic,Chinese,Mapo Tofu with Rice,main,30000,1
18345771,Foodieholic,Chinese,Vegetable Spring Rolls,side,13000,1
18345771,Foodieholic,North Indian,Dal Makhani with Naan,main,26500,1
18345771,Foodieholic,North Indian,Paneer Butter Masala,main,7000,1
18345771,Foodieholic,North Indian,Tandoori Chicken Tikka,side,12000,0
18345771,Foodieholic,South Indian,Masala Dosa with Sambar,main,35000,0
18345771,Foodieholic,South Indian,Idli Vada Combo,main,23000,1
18345771,Foodieholic,South Indian,Curd Rice,side,16500,1
18414497,Fourteen Eleven Tea Cafe,Fast Food,Crispy Chicken Nuggets,main,19000,1
18414497,Fourteen Eleven Tea Cafe,Fast Food,Double Patty Burger,main,12000,1
18414497,Fourteen Eleven Tea Cafe,Fast Food,French Fries,side,13000,0
18355275,Hungry Folks Food Corner,Fast Food,Crispy Chicken Nuggets,main,22500,1
18355275,Hungry Folks Food Corner,Fast Food,Double Patty Burger,main,14500,1
18355275,Hungry Folks Food Corner,Fast Food,French Fries,side,29500,1
18355275,Hungry Folks Food Corner,North Indian,Dal Makhani with Naan,main,8000,0
18355275,Hungry Folks Food Corner,North Indian,Paneer Butter Masala,main,11500,1
18355275,Hungry Folks Food Corner,North Indian,Tandoori Chicken Tikka,side,15500,1
18355275,Hungry Folks Food Corner,Chinese,Kung Pao Chicken,main,35000,1
18355275,Hungry Folks Food Corner,Chinese,Mapo Tofu with Rice,main,28000,1
18355275,Hungry Folks Food Corner,Chinese,Vegetable Spring Rolls,side,12500,1
18398593,Hungry Folks,North Indian,Dal Makhani with Naan,main,23500,0
18398593,Hungry Folks,North Indian,Paneer Butter Masala,main,30000,1
18398593,Hungry Folks,North Indian,Tandoori Chicken Tikka,side,14000,1
18398593,Hungry Folks,Chinese,Kung Pao Chicken,main,7500,0
18398593,Hungry Folks,Chinese,Mapo Tofu with Rice,main,21000,0
18398593,Hungry Folks,Chinese,Vegetable Spring Rolls,side,18500,1
18312455,Hussain - UP Ki Mashoor Biryani,Biryani,Hyderabadi Chicken Biryani,main,16500,1
18312455,Hussain - UP Ki Mashoor Biryani,Biryani,Mutton Dum Biryani,main,17500,1
18312455,Hussain - UP Ki Mashoor Biryani,Biryani,Veg Handi Biryani,main,24500,1
18025131,Just Vada Pav,Street Food,Loaded Street Tacos,main,27500,1
18025131,Just Vada Pav,Street Food,Fried Dumpling Bites,side,24500,1
18025131,Just Vada Pav,Street Food,Spicy Street Noodles,main,25000,1
18161591,Mangal Ji and Gupta Ji Dhaba,North Indian,Dal Makhani with Naan,main,17500,1
18161591,Mangal Ji and Gupta Ji Dhaba,North Indian,Paneer Butter Masala,main,23000,1
18161591,Mangal Ji and Gupta Ji Dhaba,North Indian,Tandoori Chicken Tikka,side,27500,0
18312459,Pandey Ji Restaurant,North Indian,Dal Makhani with Naan,main,13500,1
18312459,Pandey Ji Restaurant,North Indian,Paneer Butter Masala,main,7000,1
18312459,Pandey Ji Restaurant,North Indian,Tandoori Chicken Tikka,side,9500,1
18312459,Pandey Ji Restaurant,Chinese,Kung Pao Chicken,main,12000,1
18312459,Pandey Ji Restaurant,Chinese,Mapo Tofu with Rice,main,9000,1
18312459,Pandey Ji Restaurant,Chinese,Vegetable Spring Rolls,side,10000,1
302573,Quality Restaurant,North Indian,Dal Makhani with Naan,main,7500,1
302573,Quality Restaurant,North Indian,Paneer Butter Masala,main,13500,1
302573,Quality Restaurant,North Indian,Tandoori Chicken Tikka,side,32000,1
18352264,Ravi Ke Parathe,North Indian,Dal Makhani with Naan,main,31000,1
18352264,Ravi Ke Parathe,North Indian,Paneer Butter Masala,main,34000,1
18352264,Ravi Ke Parathe,North Indian,Tandoori Chicken Tikka,side,15000,0
3555,Sahara Restaurant,North Indian,Dal Makhani with Naan,main,8500,1
3555,Sahara Restaurant,North Indian,Paneer Butter Masala,main,18000,1
3555,Sahara Restaurant,North Indian,Tandoori Chicken Tikka,side,10500,0
3555,Sahara Restaurant,Mughlai,Mughlai Chicken Korma,main,9500,1
3555,Sahara Restaurant,Mughlai,Murgh Musallam,main,17000,1
3555,Sahara Restaurant,Mughlai,Roomali Roti Basket,side,24000,1
18414494,Shere-E-Punjab,North Indian,Dal Makhani with Naan,main,10500,1
18414494,Shere-E-Punjab,North Indian,Paneer Butter Masala,main,9000,1
18414494,Shere-E-Punjab,North Indian,Tandoori Chicken Tikka,side,26000,1
18414494,Shere-E-Punjab,Chinese,Kung Pao Chicken,main,29500,0
18414494,Shere-E-Punjab,Chinese,Mapo Tofu with Rice,main,33000,1
18414494,Shere-E-Punjab,Chinese,Vegetable Spring Rolls,side,7500,1
18306540,Shree Jagannath Restaurant,North Indian,Dal Makhani with Naan,main,29000,1
18306540,Shree Jagannath Restaurant,North Indian,Paneer Butter Masala,main,24000,1
18306540,Shree Jagannath Restaurant,North Indian,Tandoori Chicken Tikka,side,21500,1
18153550,Sumona Restaurant,North Indian,Dal Makhani with Naan,main,21500,1
18153550,Sumona Restaurant,North Indian,Paneer Butter Masala,main,29000,1
18153550,Sumona Restaurant,North Indian,Tandoori Chicken Tikka,side,29000,0
18439705,The Hubbub Cafe and Restaurant,North Indian,Dal Makhani with Naan,main,9000,1
18439705,The Hubbub Cafe and Restaurant,North Indian,Paneer Butter Masala,main,15000,1
18439705,The Hubbub Cafe and Restaurant,North Indian,Tandoori Chicken Tikka,side,17500,1
7809,Welcome Fast Food & Parantha,Chinese,Kung Pao Chicken,main,26000,1
7809,Welcome Fast Food & Parantha,Chinese,Mapo Tofu with Rice,main,35000,1
7809,Welcome Fast Food & Parantha,Chinese,Vegetable Spring Rolls,side,34000,1
7809,Welcome Fast Food & Parantha,Fast Food,Crispy Chicken Nuggets,main,27000,0
7809,Welcome Fast Food & Parantha,Fast Food,Double Patty Burger,main,34500,0
7809,Welcome Fast Food & Parantha,Fast Food,French Fries,side,19500,1
307171,Abdul Muradabadi Chicken,North Indian,Dal Makhani with Naan,main,35000,1
307171,Abdul Muradabadi Chicken,North Indian,Paneer Butter Masala,main,7500,1
307171,Abdul Muradabadi Chicken,North Indian,Tandoori Chicken Tikka,side,19500,1
300271,Anupam Sweets,Mithai,Gulab Jamun Bowl,dessert,26500,1
300271,Anupam Sweets,Mithai,Rasgulla Selection,dessert,10000,1
300271,Anupam Sweets,Mithai,Kaju Katli Slices,dessert,17000,1
300271,Anupam Sweets,Street Food,Loaded Street Tacos,main,20500,1
300271,Anupam Sweets,Street Food,Fried Dumpling Bites,side,23000,1
300271,Anupam Sweets,Street Food,Spicy Street Noodles,main,13500,0
345,Colonel's Kababz,North Indian,Dal Makhani with Naan,main,13500,1
345,Colonel's Kababz,North Indian,Paneer Butter Masala,main,21500,1
345,Colonel's Kababz,North Indian,Tandoori Chicken Tikka,side,9000,1
345,Colonel's Kababz,Mughlai,Mughlai Chicken Korma,main,30500,1
345,Colonel's Kababz,Mughlai,Murgh Musallam,main,28000,1
345,Colonel's Kababz,Mughlai,Roomali Roti Basket,side,18500,1
307865,Green Chick Chop,Raw Meats,Steak Tartare Plate,main,13500,1
307865,Green Chick Chop,Raw Meats,Carpaccio of Beef,main,30000,1
307865,Green Chick Chop,Raw Meats,Salmon Sashimi Platter,side,24500,1
307865,Green Chick Chop,North Indian,Dal Makhani with Naan,main,16500,1
307865,Green Chick Chop,North Indian,Paneer Butter Masala,main,34000,1
307865,Green Chick Chop,North Indian,Tandoori Chicken Tikka,side,27500,1
307865,Green Chick Chop,Fast Food,Crispy Chicken Nuggets,main,18500,0
307865,Green Chick Chop,Fast Food,Double Patty Burger,main,32000,1
307865,Green Chick Chop,Fast Food,French Fries,side,22000,1
307168,Jasmine Fast Food Centre,North Indian,Dal Makhani with Naan,main,15500,1
307168,Jasmine Fast Food Centre,North Indian,Paneer Butter Masala,main,27000,1
307168,Jasmine Fast Food Centre,North Indian,Tandoori Chicken Tikka,side,24000,1
307168,Jasmine Fast Food Centre,South Indian,Masala Dosa with Sambar,main,14000,0
307168,Jasmine Fast Food Centre,South Indian,Idli Vada Combo,main,10000,0
307168,Jasmine Fast Food Centre,South Indian,Curd Rice,side,11500,1
307168,Jasmine Fast Food Centre,Chinese,Kung Pao Chicken,main,15000,1
307168,Jasmine Fast Food Centre,Chinese,Mapo Tofu with Rice,main,14000,1
307168,Jasmine Fast Food Centre,Chinese,Vegetable Spring Rolls,side,23000,1
1859,Khalsa Restaurant,North Indian,Dal Makhani with Naan,main,18000,1
1859,Khalsa Restaurant,North Indian,Paneer Butter Masala,main,34000,1
1859,Khalsa Restaurant,North Indian,Tandoori Chicken Tikka,side,9000,1
301229,Kitchen King,North Indian,Dal Makhani with Naan,main,17000,0
301229,Kitchen King,North Indian,Paneer Butter Masala,main,29500,1
301229,Kitchen King,North Indian,Tandoori Chicken Tikka,side,31000,0
301229,Kitchen King,Chinese,Kung Pao Chicken,main,33000,1
301229,Kitchen King,Chinese,Mapo Tofu with Rice,main,32500,1
301229,Kitchen King,Chinese,Vegetable Spring Rolls,side,15000,1
307169,Laxmi Corner,North Indian,Dal Makhani with Naan,main,10500,1
307169,Laxmi Corner,North Indian,Paneer Butter Masala,main,18000,1
307169,Laxmi Corner,North Indian,Tandoori Chicken Tikka,side,28500,1
306291,Nazeer Delicacies,North Indian,Dal Makhani with Naan,main,18000,1
306291,Nazeer Delicacies,North Indian,Paneer Butter Masala,main,25500,1
306291,Nazeer Delicacies,North Indian,Tandoori Chicken Tikka,side,19000,1
306291,Nazeer Delicacies,Mughlai,Mughlai Chicken Korma,main,19000,1
306291,Nazeer Delicacies,Mughlai,Murgh Musallam,main,31500,1
306291,Nazeer Delicacies,Mughlai,Roomali Roti Basket,side,20500,0
18428880,Vdesi,Chinese,Kung Pao Chicken,main,28500,1
18428880,Vdesi,Chinese,Mapo Tofu with Rice,main,19000,1
18428880,Vdesi,Chinese,Vegetable Spring Rolls,side,12500,1
18428880,Vdesi,North Indian,Dal Makhani with Naan,main,26000,1
18428880,Vdesi,North Indian,Paneer Butter Masala,main,19500,1
18428880,Vdesi,North Indian,Tandoori Chicken Tikka,side,33500,1
3381,Alkakori Alkauser,Mughlai,Mughlai Chicken Korma,main,22500,1
3381,Alkakori Alkauser,Mughlai,Murgh Musallam,main,13000,1
3381,Alkakori Alkauser,Mughlai,Roomali Roti Basket,side,22000,1
3381,Alkakori Alkauser,North Indian,Dal Makhani with Naan,main,35000,1
3381,Alkakori Alkauser,North Indian,Paneer Butter Masala,main,24500,1
3381,Alkakori Alkauser,North Indian,Tandoori Chicken Tikka,side,17000,1
8853,Mathew's Cafe,South Indian,Masala Dosa with Sambar,main,15000,0
8853,Mathew's Cafe,South Indian,Idli Vada Combo,main,26000,1
8853,Mathew's Cafe,South Indian,Curd Rice,side,27000,0
301154,Supreme Bakery,Bakery,Butter Croissant,dessert,24500,1
301154,Supreme Bakery,Bakery,Chocolate Fudge Brownie,dessert,22000,1
301154,Supreme Bakery,Bakery,Cinnamon Roll,dessert,35000,1
301154,Supreme Bakery,Fast Food,Crispy Chicken Nuggets,main,21000,1
301154,Supreme Bakery,Fast Food,Double Patty Burger,main,22500,1
301154,Supreme Bakery,Fast Food,French Fries,side,9000,1
309365,The Midnight Heroes,North Indian,Dal Makhani with Naan,main,26500,1
309365,The Midnight Heroes,North Indian,Paneer Butter Masala,main,26000,1
309365,The Midnight Heroes,North Indian,Tandoori Chicken Tikka,side,7000,1
309365,The Midnight Heroes,Biryani,Hyderabadi Chicken Biryani,main,21500,0
309365,The Midnight Heroes,Biryani,Mutton Dum Biryani,main,25000,1
309365,The Midnight Heroes,Biryani,Veg Handi Biryani,main,10500,1
309365,The Midnight Heroes,Chinese,Kung Pao Chicken,main,24500,1
309365,The Midnight Heroes,Chinese,Mapo Tofu with Rice,main,7000,1
309365,The Midnight Heroes,Chinese,Vegetable Spring Rolls,side,32500,0
309365,The Midnight Heroes,Fast Food,Crispy Chicken Nuggets,main,35000,0
309365,The Midnight Heroes,Fast Food,Double Patty Burger,main,17500,0
309365,The Midnight Heroes,Fast Food,French Fries,side,33000,1
18427212,"34, Chowringhee Lane",Fast Food,Crispy Chicken Nuggets,main,18000,1
18427212,"34, Chowringhee Lane",Fast Food,Double Patty Burger,main,32500,1
18427212,"34, Chowringhee Lane",Fast Food,French Fries,side,14000,1
18427212,"34, Chowringhee Lane",Mughlai,Mughlai Chicken Korma,main,26500,1
18427212,"34, Chowringhee Lane",Mughlai,Murgh Musallam,main,28500,1
18427212,"34, Chowringhee Lane",Mughlai,Roomali Roti Basket,side,28500,1
18427212,"34, Chowringhee Lane",Armenian,Lula Kebab Plate,main,33500,1
18427212,"34, Chowringhee Lane",Armenian,Armenian Lavash Wrap,main,23500,0
18427212,"34, Chowringhee Lane",Armenian,Stuffed Grape Leaves,side,7000,1
313127,Aggarwal Sweets,South Indian,Masala Dosa with Sambar,main,14500,1
313127,Aggarwal Sweets,South Indian,Idli Vada Combo,main,22000,1
313127,Aggarwal Sweets,South Indian,Curd Rice,side,7500,1
313127,Aggarwal Sweets,Chinese,Kung Pao Chicken,main,32500,1
313127,Aggarwal Sweets,Chinese,Mapo Tofu with Rice,main,23500,1
313127,Aggarwal Sweets,Chinese,Vegetable Spring Rolls,side,32500,1
313127,Aggarwal Sweets,Mithai,Gulab Jamun Bowl,dessert,31500,1
313127,Aggarwal Sweets,Mithai,Rasgulla Selection,dessert,33000,1
313127,Aggarwal Sweets,Mithai,Kaju Katli Slices,dessert,29000,0
18486867,Alam Biryani,Biryani,Hyderabadi Chicken Biryani,main,16500,1
18486867,Alam Biryani,Biryani,Mutton Dum Biryani,main,7500,0
18486867,Alam Biryani,Biryani,Veg Handi Biryani,main,17500,1
18472665,Behrouz Biryani,Biryani,Hyderabadi Chicken Biryani,main,16000,1
18472665,Behrouz Biryani,Biryani,Mutton Dum Biryani,main,11000,1
18472665,Behrouz Biryani,Biryani,Veg Handi Biryani,main,22000,1
18486861,Biryani Point,South Indian,Masala Dosa with Sambar,main,9500,1
18486861,Biryani Point,South Indian,Idli Vada Combo,main,20000,1
18486861,Biryani Point,South Indian,Curd Rice,side,15500,0
18486861,Biryani Point,Biryani,Hyderabadi Chicken Biryani,main,20000,1
18486861,Biryani Point,Biryani,Mutton Dum Biryani,main,18000,1
18486861,Biryani Point,Biryani,Veg Handi Biryani,main,13500,1
18396151,Chinese Hut,Chinese,Kung Pao Chicken,main,27000,0
18396151,Chinese Hut,Chinese,Mapo Tofu with Rice,main,18000,0
18396151,Chinese Hut,Chinese,Vegetable Spring Rolls,side,28000,1
18396151,Chinese Hut,Fast Food,Crispy Chicken Nuggets,main,20500,1
18396151,Chinese Hut,Fast Food,Double Patty Burger,main,19000,1
18396151,Chinese Hut,Fast Food,French Fries,side,27000,0
18434343,Dada Ka Dhaba,North Indian,Dal Makhani with Naan,main,13500,1
18434343,Dada Ka Dhaba,North Indian,Paneer Butter Masala,main,9000,1
18434343,Dada Ka Dhaba,North Indian,Tandoori Chicken Tikka,side,31000,1
18434343,Dada Ka Dhaba,Mughlai,Mughlai Chicken Korma,main,28500,1
18434343,Dada Ka Dhaba,Mughlai,Murgh Musallam,main,30000,1
18434343,Dada Ka Dhaba,Mughlai,Roomali Roti Basket,side,29500,1
18478389,Die B�_ckerei,Bakery,Butter Croissant,dessert,31500,1
18478389,Die B�_ckerei,Bakery,Chocolate Fudge Brownie,dessert,33000,1
18478389,Die B�_ckerei,Bakery,Cinnamon Roll,dessert,29000,1
18478389,Die B�_ckerei,Desserts,Classic Tiramisu,dessert,32000,1
18478389,Die B�_ckerei,Desserts,New York Cheesecake,dessert,34500,0
18478389,Die B�_ckerei,Desserts,Molten Chocolate Lava Cake,dessert,25000,0
18472663,Faaso's,North Indian,Dal Makhani with Naan,main,16000,1
18472663,Faaso's,North Indian,Paneer Butter Masala,main,12500,0
18472663,Faaso's,North Indian,Tandoori Chicken Tikka,side,31000,1
18472663,Faaso's,Fast Food,Crispy Chicken Nuggets,main,14500,1
18472663,Faaso's,Fast Food,Double Patty Burger,main,18500,1
18472663,Faaso's,Fast Food,French Fries,side,8000,0
18486866,Gupta Ji Ka Dhaba,North Indian,Dal Makhani with Naan,main,29500,1
18486866,Gupta Ji Ka Dhaba,North Indian,Paneer Butter Masala,main,22000,1
18486866,Gupta Ji Ka Dhaba,North Indian,Tandoori Chicken Tikka,side,16500,1
18486866,Gupta Ji Ka Dhaba,Mughlai,Mughlai Chicken Korma,main,31500,1
18486866,Gupta Ji Ka Dhaba,Mughlai,Murgh Musallam,main,9500,0
18486866,Gupta Ji Ka Dhaba,Mughlai,Roomali Roti Basket,side,9500,0
18486866,Gupta Ji Ka Dhaba,Armenian,Lula Kebab Plate,main,11500,1
18486866,Gupta Ji Ka Dhaba,Armenian,Armenian Lavash Wrap,main,16000,1
18486866,Gupta Ji Ka Dhaba,Armenian,Stuffed Grape Leaves,side,22000,1
18486869,Hot & Tasty,Chinese,Kung Pao Chicken,main,22000,0
18486869,Hot & Tasty,Chinese,Mapo Tofu with Rice,main,33000,1
18486869,Hot & Tasty,Chinese,Vegetable Spring Rolls,side,28000,1
18486845,Kaka Da Dhaba,North Indian,Dal Makhani with Naan,main,12500,1
18486845,Kaka Da Dhaba,North Indian,Paneer Butter Masala,main,11000,1
18486845,Kaka Da Dhaba,North Indian,Tandoori Chicken Tikka,side,33000,0
18325509,Kingdom Restaurant,Chinese,Kung Pao Chicken,main,30500,1
18325509,Kingdom Restaurant,Chinese,Mapo Tofu with Rice,main,31000,1
18325509,Kingdom Restaurant,Chinese,Vegetable Spring Rolls,side,11000,0
18352268,Little Delhi,North Indian,Dal Makhani with Naan,main,28500,1
18352268,Little Delhi,North Indian,Paneer Butter Masala,main,31500,1
18352268,Little Delhi,North Indian,Tandoori Chicken Tikka,side,32500,0
18289261,Million Kitchen,North Indian,Dal Makhani with Naan,main,15000,1
18289261,Million Kitchen,North Indian,Paneer Butter Masala,main,24500,1
18289261,Million Kitchen,North Indian,Tandoori Chicken Tikka,side,7000,1
18289261,Million Kitchen,South Indian,Masala Dosa with Sambar,main,33500,1
18289261,Million Kitchen,South Indian,Idli Vada Combo,main,27000,0
18289261,Million Kitchen,South Indian,Curd Rice,side,20000,1
18289261,Million Kitchen,Bakery,Butter Croissant,dessert,24500,0
18289261,Million Kitchen,Bakery,Chocolate Fudge Brownie,dessert,35000,1
18289261,Million Kitchen,Bakery,Cinnamon Roll,dessert,32500,0
18289261,Million Kitchen,Italian,Margherita Pizza,main,19000,1
18289261,Million Kitchen,Italian,Spaghetti Carbonara,main,8000,1
18289261,Million Kitchen,Italian,Tiramisu,dessert,13500,1
18352180,Ok Indian & Chinese Food Corner,North Indian,Dal Makhani with Naan,main,24500,1
18352180,Ok Indian & Chinese Food Corner,North Indian,Paneer Butter Masala,main,12500,1
18352180,Ok Indian & Chinese Food Corner,North Indian,Tandoori Chicken Tikka,side,34000,1
18469974,Ovenstory Pizza,Pizza,Margherita Pizza,main,12500,1
18469974,Ovenstory Pizza,Pizza,Pepperoni Pizza,main,13000,1
18469974,Ovenstory Pizza,Pizza,Four Cheese Pizza,main,11000,1
18469974,Ovenstory Pizza,Fast Food,Crispy Chicken Nuggets,main,33500,1
18469974,Ovenstory Pizza,Fast Food,Double Patty Burger,main,16500,1
18469974,Ovenstory Pizza,Fast Food,French Fries,side,33000,1
18489530,Pakeeza Chicken Corner,North Indian,Dal Makhani with Naan,main,11000,1
18489530,Pakeeza Chicken Corner,North Indian,Paneer Butter Masala,main,11000,1
18489530,Pakeeza Chicken Corner,North Indian,Tandoori Chicken Tikka,side,11000,1
18425179,Rapchick Biryani,North Indian,Dal Makhani with Naan,main,13000,1
18425179,Rapchick Biryani,North Indian,Paneer Butter Masala,main,9000,1
18425179,Rapchick Biryani,North Indian,Tandoori Chicken Tikka,side,20000,1
18461352,Rupa Bangali Dhaba,North Indian,Dal Makhani with Naan,main,33500,1
18461352,Rupa Bangali Dhaba,North Indian,Paneer Butter Masala,main,18500,0
18461352,Rupa Bangali Dhaba,North Indian,Tandoori Chicken Tikka,side,33000,0
18461352,Rupa Bangali Dhaba,Mughlai,Mughlai Chicken Korma,main,17500,1
18461352,Rupa Bangali Dhaba,Mughlai,Murgh Musallam,main,13000,0
18461352,Rupa Bangali Dhaba,Mughlai,Roomali Roti Basket,side,13500,1
18352172,Sindh Snacks,North Indian,Dal Makhani with Naan,main,34500,1
18352172,Sindh Snacks,North Indian,Paneer Butter Masala,main,7000,1
18352172,Sindh Snacks,North Indian,Tandoori Chicken Tikka,side,30500,1
18486857,Vaishanavi Food Store,North Indian,Dal Makhani with Naan,main,33000,1
18486857,Vaishanavi Food Store,North Indian,Paneer Butter Masala,main,9000,1
18486857,Vaishanavi Food Store,North Indian,Tandoori Chicken Tikka,side,27000,1
18486857,Vaishanavi Food Store,Fast Food,Crispy Chicken Nuggets,main,13000,0
18486857,Vaishanavi Food Store,Fast Food,Double Patty Burger,main,26000,1
18486857,Vaishanavi Food Store,Fast Food,French Fries,side,35000,1
301227,"Ada ""e"" Haandi's",North Indian,Dal Makhani with Naan,main,19000,1
301227,"Ada ""e"" Haandi's",North Indian,Paneer Butter Masala,main,13000,0
301227,"Ada ""e"" Haandi's",North Indian,Tandoori Chicken Tikka,side,28000,0
301227,"Ada ""e"" Haandi's",Mughlai,Mughlai Chicken Korma,main,18000,1
301227,"Ada ""e"" Haandi's",Mughlai,Murgh Musallam,main,34000,0
301227,"Ada ""e"" Haandi's",Mughlai,Roomali Roti Basket,side,10500,1
301227,"Ada ""e"" Haandi's",Chinese,Kung Pao Chicken,main,26000,0
301227,"Ada ""e"" Haandi's",Chinese,Mapo Tofu with Rice,main,16000,1
301227,"Ada ""e"" Haandi's",Chinese,Vegetable Spring Rolls,side,10000,0
7060,Karnataka Food Centre,South Indian,Masala Dosa with Sambar,main,12000,1
7060,Karnataka Food Centre,South Indian,Idli Vada Combo,main,14000,1
7060,Karnataka Food Centre,South Indian,Curd Rice,side,31500,1
613,Cafe Coffee Day,Cafe,Club Sandwich,main,30500,1
613,Cafe Coffee Day,Cafe,Caesar Salad,side,14500,1
613,Cafe Coffee Day,Cafe,Chocolate Chip Cookie,dessert,33500,1
3549,Savannah Bar - Radisson Blu Plaza Delhi,Finger Food,Mozzarella Sticks,snack,22500,1
3549,Savannah Bar - Radisson Blu Plaza Delhi,Finger Food,Mini Sliders,snack,14500,1
3549,Savannah Bar - Radisson Blu Plaza Delhi,Finger Food,Crispy Potato Wedges,snack,21000,1
302282,Neung Roi - Radisson Blu Plaza Delhi,Thai,Pad Thai Noodles,main,27500,1
302282,Neung Roi - Radisson Blu Plaza Delhi,Thai,Green Curry with Rice,main,26500,1
302282,Neung Roi - Radisson Blu Plaza Delhi,Thai,Tom Yum Soup,side,13000,1
3546,R The Lounge - Radisson Blu Plaza Delhi,Cafe,Club Sandwich,main,28000,1
